Season,Sector,Category,Crop,QueryType,QueryText,KCCAns,StateName,DistrictName,BlockName,CreatedOn
RABI,AGRICULTURE,Others,Others,Weather,Weather forecast for covai,Tomorrow will occurring moderate rainfall (14 mm),TAMILNADU,TIRUPUR,Kundadam,39:38.4
RABI,AGRICULTURE,Others,Others,Weather,Weather report for tiruppur  district,Recommended for today having moderate rain (35mm),TAMILNADU,TIRUPUR,Madathukulam,44:15.9
RABI,HORTICULTURE,Fruits,Banana,"	Plant Protection	",Tingid or Lace wing bug in banana,recommended for the spray dimethoate 2ml/lit of water,TAMILNADU,TIRUPUR,Kangyam,58:03.7
RABI,AGRICULTURE,Others,Others,Weather,Today Weather report information,The sky condition would be generally cloudy . Rain or thunder showers may occur in some areas,TAMILNADU,TIRUPUR,Kundadam,06:57.0
RABI,HORTICULTURE,Vegetables,Brinjal,"	Plant Protection	",brinjal fruit borer organic management,recommended for spray panchakavya 3 litre /acre,TAMILNADU,TIRUPUR,Kundadam,08:05.7
RABI,HORTICULTURE,Plantation Crops,Coconut,"	Plant Protection	",Coconut fertilizer management,recommended for apply 1.300 kg urea + 2 kg superphosphate + 2 kg potash + 5 kg neem cake + 50 kg FYM + 1 kg micro nutrient /tree /year on two split,TAMILNADU,TIRUPUR,Madathukulam,11:15.7
RABI,HORTICULTURE,Condiments and Spices,Turmeric,Market Information,turmeric market information,recommended for Erode finger turmeric market rate Rs8399-9390 / quintal,TAMILNADU,TIRUPUR,Pongalur,11:41.6
RABI,HORTICULTURE,Vegetables,Onion,Fertilizer Use and Availability,Onion basal fertilizer management details,Recommended for Apply urea 21 kg  super phosphate- 150 kg  potash 20kg/ acre,TAMILNADU,TIRUPUR,Madathukulam,25:48.4
RABI,HORTICULTURE,Vegetables,Onion,Fertilizer Use and Availability,onion basal fertilizer management,Recommended for apply 25 kg urea + superphosphate 145 kg + potash 20 kg  / ac,TAMILNADU,TIRUPUR,Pongalur,46:06.0
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),"Cultural Practices	",sowing season of groundnut,recommended for sowing season of groundnut is April-May,TAMILNADU,TIRUPUR,Mulanor,02:43.9
RABI,AGRICULTURE,Others,Others,Weather,weather report for thirupur dist .,today and tomorrow having cloudy weather and possibility of moderate rain chances (0- 14mm),TAMILNADU,TIRUPUR,Udumalaipettai,12:01.4
RABI,HORTICULTURE,Vegetables,Chillies,Fertilizer Use and Availability,Chilli top dressing fertilizer,recommended for Apply urea 25 kg + neem cake 10 kg / ac,TAMILNADU,TIRUPUR,Mulanor,59:55.8
RABI,AGRICULTURE,Others,Others,Market Information,market price of Cocoon in COIMBATORE,recommended for market price of Cocoon in COIMBATORE is rs.230-238/kg,TAMILNADU,TIRUPUR,Dharapuram,38:51.3
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,Grain filling and partitioning in paddy,recommended for spray Kinetin 1 gm / litre of water,TAMILNADU,TIRUPUR,Avanashi,49:18.3
RABI,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",Leaf folder in paddy,Recommended for  spray cartaf hydrochloride 200gm/ac,TAMILNADU,TIRUPUR,Mulanor,50:11.4
RABI,AGRICULTURE,Others,Others,Government Schemes,thirupur horticulture department contact number details,recommended to contact number : 0421-2213270/ 0421-2216565,TAMILNADU,TIRUPUR,Kangyam,53:32.7
RABI,HORTICULTURE,Vegetables,Onion,Cultural Practices,sowing season for onion,Recommended for onion sowing season at April – May and October – November,TAMILNADU,TIRUPUR,Kangyam,56:29.2
RABI,AGRICULTURE,Others,Others,Training and Exposure Visits,veterinary department number of Tirupur,recommended number for Tirupur veterinary department is 0421-2248524,TAMILNADU,TIRUPUR,Kundadam,32:30.0
RABI,AGRICULTURE,Others,Others,Weather,Weather report for thirupur district,Recommended for weather report tomorrow have moderate rain(14mm),TAMILNADU,TIRUPUR,Tirrpur,37:55.5
RABI,AGRICULTURE,Others,Others,Weather,Weather report for thiruppur  district,Recommended for today  having moderate rain (14mm),TAMILNADU,TIRUPUR,Udumalaipettai,20:24.8
RABI,AGRICULTURE,Others,Others,Weather,weather detail for tirupur dist,date from 4 to 8 have light rain,TAMILNADU,TIRUPUR,Madathukulam,20:38.0
RABI,AGRICULTURE,Oilseeds,Sesame (Gingelly/Til)/Sesamum,Seeds,sesame seeds availability,recommended number for Tindivanam research station is 04147-250293,TAMILNADU,TIRUPUR,Kundadam,46:04.2
RABI,AGRICULTURE,Others,Others,Weather,asking about Thiruppur and Coimbatore district weather details,having medium rain today and tomorrow,TAMILNADU,TIRUPUR,Madathukulam,36:54.6
RABI,AGRICULTURE,Others,Others,Weather,tiruppur district rainfall information,recommended for moderate rain (11 mm) tomorrow,TAMILNADU,TIRUPUR,Udumalaipettai,49:59.5
RABI,AGRICULTURE,Others,Others,Weather,weather detail for tirupur dist,date from 4 to 8 have rain,TAMILNADU,TIRUPUR,Mulanor,53:33.9
RABI,HORTICULTURE,Vegetables,Bitter Gourd,Field Preparation,asking about bitter gourd season and varieties,recommended for Co 1  MDU 1  COBgoH 1 (Hybrid)  Arka Harit  Priya and Preethi are mainly cultivated.,TAMILNADU,TIRUPUR,Gudimanlam,54:47.8
RABI,AGRICULTURE,Others,Others,Weather,weather detail for tirupur,date from 4 to 8 have ligjt rain,TAMILNADU,TIRUPUR,Kundadam,57:12.3
RABI,AGRICULTURE,Others,Others,Weather,Weather report,Recommended for today have moderate rainfall (11 mm).,TAMILNADU,TIRUPUR,Gudimanlam,03:38.1
RABI,AGRICULTURE,Others,Others,Weed Management,weed management for wasteland,Recommended for spray glyphosate  10 ml and 20 g ammonium sulphate/litre of water,TAMILNADU,TIRUPUR,Pongalur,31:40.0
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Fertilizer Use and Availability,Top dressing fertilizer for paddy,Recommended for apply  urea 25 kg + potash 15 kg + neem cake 10 kg /acre,TAMILNADU,TIRUPUR,Avanashi,06:36.9
RABI,HORTICULTURE,Fruits,Mango,Cultural Practices,Soil PH range for mango cultivation,Recommended for Soil PH range for mango cultivation is 6.5-8.,TAMILNADU,TIRUPUR,Kangyam,48:37.9
RABI,AGRICULTURE,Others,Others,Weather,coimbatore weather Report,Recommended for Coimbatore today weather Report : moderate Rain fall (11 mm),TAMILNADU,TIRUPUR,Tirrpur,04:48.1
RABI,HORTICULTURE,Flowers,Marigold,Nutrient Management,marigold cultivation,recommended for season is throughout the year seed rate is 600gm  spacing 45cm x 35cm,TAMILNADU,TIRUPUR,Udumalaipettai,16:01.0
RABI,AGRICULTURE,Others,Others,Weather,asking about Thiruppur district rain details,having medium rain December 4 to December 9,TAMILNADU,TIRUPUR,Tirrpur,24:20.8
RABI,AGRICULTURE,Others,Others,Weather,asking about Thiruppur district weather report,having medium rain December 4 to December 9,TAMILNADU,TIRUPUR,Madathukulam,28:37.3
RABI,HORTICULTURE,Vegetables,Brinjal,"	Plant Protection	",asking about brinjal little leaf disease management,recommended for spray methyl dematon 2 ml / 1 litre of water,TAMILNADU,TIRUPUR,Gudimanlam,35:05.1
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Fertilizer Use and Availability,Top dressing fertilizer management for groundnut,recommended for apply 20 kg urea+10 kg potash @ 25 DAS/acre,TAMILNADU,TIRUPUR,Kangyam,52:48.7
RABI,AGRICULTURE,Others,Others,Market Information,Asking about cocoon rate details,recommended rate : salem BIVOLTINE HYBRID 136-291 rs / kilo,TAMILNADU,TIRUPUR,Dharapuram,54:30.7
RABI,AGRICULTURE,Others,Others,Weather,Tirupur weather report,recommended for weather have moderate rain (11 mm),TAMILNADU,TIRUPUR,Kundadam,55:17.3
RABI,HORTICULTURE,Plantation Crops,Coconut,"	Plant Protection	",tanjore wilt  in coconut,recommended for the spray Forty litres of 1% Bordeaux mixture should be applied as soil drench around the trunk in a radius of 1.5m,TAMILNADU,TIRUPUR,Kundadam,52:28.6
RABI,AGRICULTURE,Others,Others,Weather,Weather report for Thirupur district,Recommended for weather report tomorrow have moderate rain(11mm),TAMILNADU,TIRUPUR,Kundadam,53:18.3
RABI,HORTICULTURE,Condiments and Spices,Turmeric,Market Information,Turmeric market rate,Recommended for Turmeric market rate  Rs.8689-9439,TAMILNADU,TIRUPUR,Tirrpur,27:51.9
RABI,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Cattle shed Planning and Management,fly  and mosquito control for cow,recommended for  3 teaspoon +  2 teaspoon + 1 kilo Neem leaf,TAMILNADU,TIRUPUR,Madathukulam,58:13.0
RABI,AGRICULTURE,Others,Others,Market Information,market price of Cocoon in Coimbatore,recommended for market price of Cocoon in Coimbatore is rs.245-315/kg,TAMILNADU,TIRUPUR,Dharapuram,17:45.9
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Weed Management,Ground nut weed management,Recommended for Ground nut weed management  apply Pendimethalin 800ml / acre,TAMILNADU,TIRUPUR,Dharapuram,24:10.9
RABI,HORTICULTURE,Fruits,Jack Fruit,Cultural Practices,jack fruits seedlings availability details contact number,recommended for the contact number : 0421 2216565,TAMILNADU,TIRUPUR,Palladam,16:51.6
RABI,HORTICULTURE,Plantation Crops,Teak,Cultural Practices,valuable trees for cultivation,recommended for contact to Tamilnadu agriculture university phone :0422 6611266.,TAMILNADU,TIRUPUR,Kundadam,19:35.2
RABI,AGRICULTURE,Others,Others,Weather,Weather report for Thirupur district,Recommended for weather report tomorrow have moderate rain(11mm),TAMILNADU,TIRUPUR,Kundadam,23:22.4
RABI,AGRICULTURE,Others,Others,Weather,Weather report for Thirupur district,Recommended for weather report tomorrow have moderate rain(11mm),TAMILNADU,TIRUPUR,Avanashi,32:58.9
RABI,AGRICULTURE,Others,Others,Weather,tirupur weather report,recommended for tomorrow moderate rain (11 mm)day,TAMILNADU,TIRUPUR,Kundadam,36:41.8
RABI,HORTICULTURE,Vegetables,Mushroom,Training and Exposure Visits,Mushroom training deatils,"Recommended for Krishi Vigyan Kendras  department number04248-226695",TAMILNADU,TIRUPUR,Kundadam,43:00.7
RABI,AGRICULTURE,Others,Others,Weather,weather report for tirupur,recommended for the weather report  : today rain  10 mm,TAMILNADU,TIRUPUR,Gudimanlam,58:47.4
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Weed Management,weed management for Direct wet seeded rice,recommended for spray Metamifop 400 ml/ac on 15 DAS,TAMILNADU,TIRUPUR,Tirrpur,22:33.4
RABI,HORTICULTURE,Plantation Crops,Coconut,Market Information,market price of copra,recommended for market price of copra is rs.7000-7500/quintal,TAMILNADU,TIRUPUR,Gudimanlam,14:59.6
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Fertilizer Use and Availability,Basal fertilizer management for paddy,Recommended for apply DAP 50 kg + zinc sulphate 10 kg + neem cake 10 kg / acre,TAMILNADU,TIRUPUR,Mulanor,16:24.8
RABI,HORTICULTURE,Plantation Crops,Coconut,Seeds and Planting Material,coconut nursery availability,recommended Phone:04373-260205/202534  (080) 26593750  26593743 9952388672,TAMILNADU,TIRUPUR,Pongalur,36:13.1
RABI,HORTICULTURE,Plantation Crops,Coconut,Seeds and Planting Material,Coconut research station,Recommended for contact number 04253-288722,TAMILNADU,TIRUPUR,Gudimanlam,05:47.0
RABI,HORTICULTURE,Plantation Crops,Coconut,Market Information,Copra Market rate,Recommended for Copra Market rate Rs. 7000-7100/Quintal,TAMILNADU,TIRUPUR,Gudimanlam,29:35.2
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,paddy top fertilizer management,recommended for urea 25 kg + potash 15 kg + neem cake 5 kg /acre,TAMILNADU,TIRUPUR,Vellakoil,36:19.0
RABI,AGRICULTURE,Pulses,Pigeon pea (red gram/arhar/tur),Varieties,Red gram sowing season and variety,Recommended for Red gram sowing season : Markazhipattam  and variety : Co (Rg) 7  VBN(Rg) 3  APK 1,TAMILNADU,TIRUPUR,Vellakoil,38:22.0
RABI,AGRICULTURE,Pulses,Pigeon pea (red gram/arhar/tur),Nutrient Management,Red Gram TNAU foliar application information,Recommended for spray TNAU pulses wonder 2 kg / ac / 200 litter of water,TAMILNADU,TIRUPUR,Vellakoil,50:45.6
RABI,AGRICULTURE,Others,Others,Weather,trippur district rainfall information,recommended for moderate rain (11 mm)today,TAMILNADU,TIRUPUR,Madathukulam,33:19.2
RABI,AGRICULTURE,Others,Others,Weather,weather detail for thirupur dist,date from 6 to 10 have light rain,TAMILNADU,TIRUPUR,Avanashi,50:11.0
RABI,HORTICULTURE,Vegetables,Onion,"	Plant Protection	",Onion downy mildew,Recommended for Onion downy mildew  Spray Mancozeb 2gm / litre of  water,TAMILNADU,TIRUPUR,Mulanor,59:12.7
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Fertilizer Use and Availability,Basal fertilizer management for groundnut,Recommended for apply urea 22 kg + super phosphate 125 kg + potash 25 kg + gypsum 75 kg / acre,TAMILNADU,TIRUPUR,Kangyam,24:13.5
RABI,AGRICULTURE,Others,Others,Credit,Crop loan details,recommended for Contact to bank manager,TAMILNADU,TIRUPUR,Udumalaipettai,09:27.7
RABI,AGRICULTURE,Others,Others,Weather,TIRUPUR district weather forecast,Recommended for weather forecast is tomorrow and day after tomorrow moderate rainfall chances is there (8 mm and 4 mm).,TAMILNADU,TIRUPUR,Kundadam,22:00.0
RABI,HORTICULTURE,Flowers,Jasmine,"	Plant Protection	",Budworm in jasmine,Recommended for spray Thiochloprid 2 ml /lit of water,TAMILNADU,TIRUPUR,Gudimanlam,36:32.8
RABI,AGRICULTURE,Others,Others,Weather,Weather forecast,Tomorrow will occurring  moderate rainfall (8 mm),TAMILNADU,TIRUPUR,Dharapuram,58:26.4
RABI,AGRICULTURE,Pulses,Pigeon pea (red gram/arhar/tur),Seeds,The Professor & Head  ARS  Bhavanisagar contact number,Recommended for contact number is 04295-240244,TAMILNADU,TIRUPUR,Vellakoil,39:56.3
RABI,AGRICULTURE,Others,Others,Weather,weather report in tirupur district,Recommended for weather report for tirupur  district have  moderate rain (8 mm),TAMILNADU,TIRUPUR,Avanashi,04:28.1
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Market Information,groundnut market rate,Recommended for groundnut market rate at (Annur) Rs 4200-4500/quintal,TAMILNADU,TIRUPUR,Avanashi,11:28.1
RABI,HORTICULTURE,Vegetables,Tomato,Nutrient Management,Tomoato basal fertilizer management,Recommended for basal fertilizer apply Urea 630 kg  Single Super Phosphate 250 kg  Potash 33 kg/acre.,TAMILNADU,TIRUPUR,Udumalaipettai,17:57.4
RABI,AGRICULTURE,Others,Others,Weather,thirupur weather report,recommended for tomorrow moderate rain (8 mm)day,TAMILNADU,TIRUPUR,Madathukulam,25:59.4
RABI,AGRICULTURE,Millets,Maize (Makka),Market Information,maize market rate,Recommended for maize market rate at (Annur) Rs 1400-1500/quintal,TAMILNADU,TIRUPUR,Avanashi,38:22.3
RABI,HORTICULTURE,Plantation Crops,Coconut,Market Information,kopra market rate in pattukottai market,recommended for kopra rate in Pattukottai market as Rs.7000-7500/quintal,TAMILNADU,TIRUPUR,Tirrpur,49:39.4
RABI,AGRICULTURE,Others,Others,Weather,Weather report,Recommended for today have moderate rainfall (8 mm).,TAMILNADU,TIRUPUR,Madathukulam,48:42.1
RABI,HORTICULTURE,Vegetables,Onion,"	Plant Protection	",Onion in purple blotch,Recommended for spray Copper oxychloride 2 gram /liter of water.,TAMILNADU,TIRUPUR,Dharapuram,53:22.7
RABI,HORTICULTURE,Vegetables,Onion,"	Plant Protection	",Basal Rot in onion,recommended for the spray  Copper oxychloride 2gm /lit of water,TAMILNADU,TIRUPUR,Dharapuram,56:48.1
RABI,HORTICULTURE,Plantation Crops,Coconut,Fertilizer Use and Availability,coconut fertilizer management,Recommended for apply urea 1.300kg + super phosphate 2kg + potash 2 kg + neem cake 5kg + farm yard manure 50kg + micro mixture 1kg /tree/year,TAMILNADU,TIRUPUR,Udumalaipettai,35:57.9
RABI,AGRICULTURE,Others,Others,Weather,Weather report for Thirupur,Recommended for tomorrow have moderate rainfall (7 mm).,TAMILNADU,TIRUPUR,Dharapuram,54:47.7
RABI,HORTICULTURE,Vegetables,Onion,Fertilizer Use and Availability,fertilizer recommended for onion,recommended for the fertilizers  : urea 27 kg  potash  10 kg /acre,TAMILNADU,TIRUPUR,Dharapuram,57:27.5
RABI,HORTICULTURE,Fruits,Banana,Nutrient Management,Micronutrients spray in banana,Recommended for spray zinc sulphate 5 g + ferrous sulphate 2 g + cupper sulphate 2 g + boric acid 1 g /lit of water,TAMILNADU,TIRUPUR,Tirrpur,24:58.0
RABI,HORTICULTURE,Plantation Crops,Coconut,Nutrient Management,fertilizer management for coconut,Recommended for apply urea 650 kg + super phosphate 1 kg + potash 1 kg /tree,TAMILNADU,TIRUPUR,Tirrpur,28:18.8
RABI,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Nutrient Management,top dressing for sugarcane,Recommended for apply urea 80 kg + potash 25 kg / ac,TAMILNADU,TIRUPUR,Tirrpur,38:26.8
RABI,AGRICULTURE,Others,Others,Weather,Rainfall forecast for Thirupur District,Recommended for  Rainfall forecast of Thirupur District Tomorrow : Light Rain fall (5 mm),TAMILNADU,TIRUPUR,Dharapuram,55:00.0
RABI,HORTICULTURE,Vegetables,Drum Stick,Cultural Practices,Annual moringa planting season,Recommended for July – October.,TAMILNADU,TIRUPUR,Vellakoil,06:00.5
RABI,HORTICULTURE,Condiments and Spices,Turmeric,"	Plant Protection	",Stem rot in Turmeric,recommended for spray copper oxy chloride 2.5 g /liter,TAMILNADU,TIRUPUR,Avanashi,17:41.1
RABI,AGRICULTURE,Others,Others,Weather,weather detail for tirupur dist,date from 7 to 11 have light rain,TAMILNADU,TIRUPUR,Avanashi,10:11.1
RABI,AGRICULTURE,Others,Others,Weather,weather report for thirupur district.,today and tomorrow cloudy weather and possibility of light rainfall (5mm),TAMILNADU,TIRUPUR,Gudimanlam,14:32.0
RABI,AGRICULTURE,Others,Others,Market Information,Agro Marketing Intelligence and Business Promotion Centre  Trichy contact no.,Recommended for Agro Marketing Intelligence and Business Promotion Centre  Trichy contact no. 0431 - 2709811,TAMILNADU,TIRUPUR,Gudimanlam,04:18.2
RABI,AGRICULTURE,Others,Others,Weather,asking about thiruppur district weather report,having moderate rain today to December 9,TAMILNADU,TIRUPUR,Udumalaipettai,40:30.3
RABI,HORTICULTURE,Fruits,Banana,Nutrient Management,banana fruit size increases,Recommended for spray potassium sulphate 10 - 15gm / lit,TAMILNADU,TIRUPUR,Avanashi,44:49.5
