Season,Sector,Category,Crop,QueryType,QueryText,KCCAns,StateName,DistrictName,BlockName,CreatedOn
RABI,AGRICULTURE,Others,Others,Weather,Farmer want to know information about  weather forecast  ?,NEXT 10 DAYS CLEAR WEATHER AND NO CHANCE RAINFALL YOUR DISTRICT,MADHYA PRADESH,RAJGARH,BIAORA                                            ,53:11.4
RABI,AGRICULTURE,Others,Others,Government Schemes,farmer want to know information about agriculture insurance.,"recommended for to know information about agriculture insurance contact to your nearest bank  & dial 0755-4218901,4218902,4218903",MADHYA PRADESH,RAJGARH,RAJGARH                                           ,31:21.5
RABI,HORTICULTURE,Vegetables,Onion,"	Plant Protection	",How to increase size and production in onion  crop?,Recommended for N: P: K 0:52:34 1 kg at per Acer,MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,49:53.8
RABI,AGRICULTURE,Others,Others,Weather,farmer want to know information about weather in  rajgarh  dist. ?,no chance of rainfall for next five days.,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,05:36.2
RABI,AGRICULTURE,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),Cultural Practices,Farmer wants to know information about How to control of fungal attack in bengal gram crop?,Recommended for to control of fungal attack in  crop use  Velidamycin 25 ml at 15 liter of water.,MADHYA PRADESH,RAJGARH,RAJGARH                                           ,38:00.3
RABI,AGRICULTURE,Others,Others,Weather,Farmer want to know information about weather of Your district?,no chance for rain for the next  five days.,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,43:39.4
RABI,HORTICULTURE,Condiments and Spices,Coriander,"	Plant Protection	",Farmer need information regarding control measures of fungal attack in coriander crop?,Recommended for Use copper oxy chloride 45 gram and steptrocyclin 2 gram at 15 liter of water.,MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,10:29.4
RABI,AGRICULTURE,Others,Others,Nutrient Management,farmer want to know information about flower droop in crop ?,boomflower 20 ml/16 litre water spray,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,17:57.2
RABI,HORTICULTURE,Condiments and Spices,Coriander,"	Plant Protection	",Farmer needs information regarding How to control of fungal attack in coriander crop?,"Recommended for to control of fungal attack in coriender crop use thiophinate mithyl 70 wp 25-30 gram and streptocyclin 2 gram at 15 liter of water	/",MADHYA PRADESH,RAJGARH,BIAORA                                            ,22:55.4
RABI,AGRICULTURE,Others,Others,"	Field Preparation	",Farmer needs information regarding fungal attack in  coriender   crop?,Recommended for to control of fungal attack in crop use thiophinate mithyl 70 wp 25-30 gram and streptocyclin 2 gram at 15 liter of water,MADHYA PRADESH,RAJGARH,BIAORA                                            ,29:51.7
RABI,AGRICULTURE,Others,Others,Government Schemes,Farmer needs information regarding govt. schemes?,.Recommended for know about govt. schemes please contact rural agriculture extension officer (RAEO).,MADHYA PRADESH,RAJGARH,BIAORA                                            ,30:15.3
RABI,AGRICULTURE,Others,Others,Government Schemes,Farmer needs information regarding govt. schemes?,Recommended for know about govt. schemes please contact rural agriculture extension officer (RAEO).,MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,31:53.6
RABI,AGRICULTURE,Others,Others,Government Schemes,Farmer want to know information about weather of Your district?,no chance for rain for the next  five days.,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,32:01.6
RABI,AGRICULTURE,Others,Others,Weather,Farmer want to know information about weather of Your district?,no chance for rain for the next  five days.,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,36:02.8
RABI,AGRICULTURE,Others,Others,"	Water Management	",farmer want to know information about WATER MANAGEMENT in wheat crop?,"recommended for The crop requires 4 - 6 irrigations depending on the soil type and rainfall. Wheat crop requires minimum of 5 irrigations at the following critical stages.
I – Immediately after sowing
II – Crown root intiation : 15-20 DAS 
III- Active tillering stage : 35-40 DAS
IV- Flowering stage : 50-55 DAS
V- Grain filling stage : 70-75 DAS
Crown root initiation and flowering are the most critical stages. Water stagnation should be voided at the time of germination.",MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,39:35.7
RABI,AGRICULTURE,Others,Others,"	Plant Protection	",farmer want to know information about How to control of fungal attack in coriander crop?,recommended for to control of fungal attack in coriender crop use thiophinate mithyl 25 gram and streptocyclin 2 gram at 15 liter of water.,MADHYA PRADESH,RAJGARH,BIAORA                                            ,27:48.9
RABI,HORTICULTURE,Condiments and Spices,Garlic,"	Plant Protection	",Farmer needs information regarding how to control sucking pest in      garlic crop?,Spray dimethoate 30 EC 500 ml/ha ór 30 ml per pump,MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,28:48.2
RABI,AGRICULTURE,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),Cultural Practices,How to protect my crop from frost?,Recommended for Spray liquid sulpher 40 ml per pump and maintain fume in evening time all around the field.,MADHYA PRADESH,RAJGARH,SARANGPUR                                         ,42:10.1
RABI,AGRICULTURE,Others,Others,Weather,"Farmer wants to know information about weather in zirapur, rajgarh district?",There is no possibility of rainfall in your sub district in the next 7 days,MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,18:23.2
RABI,AGRICULTURE,Pulses,Lentil (Masur),"	Plant Protection	",Farmer needs information regarding how to control sucking pest in  masur crop?,Spray diAmethoate 30 EC 500 ml/ha ór 30 ml per pump.,MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,28:34.0
RABI,AGRICULTURE,Others,Others,Weather,Farmer want to know information about weather of Your district?,no chance for rain for the next  five days.,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,16:02.3
RABI,AGRICULTURE,Others,Others,Weather,Farmer wants to start mandi rate phone facility on mobile?,Your mandi rate facility registration has been successfully registered at kishan call center,MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,37:39.7
RABI,AGRICULTURE,Others,Others,Weather,Farmer want to know information about  weather forecast  ?,NEXT 10 DAYS CLEAR WEATHER AND NO CHANCE RAINFALL YOUR DISTRICT,MADHYA PRADESH,RAJGARH,SARANGPUR                                         ,49:05.5
RABI,AGRICULTURE,Others,Others,Weather,Farmer want to know information about weather of Datia district?,No chance of rainfall for next five days.,MADHYA PRADESH,RAJGARH,SARANGPUR                                         ,54:50.2
RABI,AGRICULTURE,Others,Others,Weather,Farmer want to know information about weather of Your district?,no chance for rain for the next  five days.,MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,56:05.3
RABI,AGRICULTURE,Others,Others,Weather,FARMER WANTS TO KNOW INFORMATION ABOUT  how to escape crop from frost ?,"Kisan Bhai You have taken quick measures on priority basis to protect your crops. After half a night, smoke around the field so that the temperature of the atmosphere will increase and humidity will be less. Similarly, holding a long rope on both edges in the field and gradually moving out on the crop. As a result the frozen dew on crop leaves will fall. For prevention of shedding, sulfuric acid 0.1 ml / liters of water should be split the slurry or dynamite sulfoxide 0.075 dmso percent or soluble sulfur 0.3 percent 3 ml / liters of water or thiourea 45 ml / 15 liters of water. Sprinkle the solution. Thereby, the temperature of the crop plant cell will increase.",MADHYA PRADESH,RAJGARH,SARANGPUR                                         ,19:23.3
RABI,AGRICULTURE,Others,Others,Government Schemes,farmer want to know information about registration of USSD Application ?,recommended for registration of market information you have been registered for USSD Application from kisaan call center please dial *491*103# after 2-7 days,MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,38:47.5
RABI,AGRICULTURE,Others,Others,Weather,Farmer want to know information about  weather forecast  ?,NEXT 10 DAYS CLEAR WEATHER AND NO CHANCE RAINFALL YOUR DISTRICT,MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,05:02.2
RABI,HORTICULTURE,Condiments and Spices,Garlic,"	Plant Protection	",Farmer wants to know information about how to control sucking pest in  garlic crop?,"Recommended for to control sucking pest Spray any one of the following insecticides in the initial stage of infestation 
Dimethoate 30 EC 500 ml/ha",MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,49:00.2
RABI,AGRICULTURE,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),"	Plant Protection	",Farmer needs information regarding how to control sucking pest in  bengal gram  crop?,Spray dimethoate 30 EC 500 ml/ha ór 30 ml per pump,MADHYA PRADESH,RAJGARH,SARANGPUR                                         ,55:24.6
RABI,AGRICULTURE,Pulses,Lentil (Masur),"	Plant Protection	",farmer want to know information about how to control sucking pest in lentil crop?,dimethoate 30 EC 500 ml/ha,MADHYA PRADESH,RAJGARH,RAJGARH                                           ,58:21.0
RABI,AGRICULTURE,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),Nutrient Management,farmer want to know How to increase size and production in gram crop?,Recommended for N: P: K 0:52:34 1 kg at per Acer,MADHYA PRADESH,RAJGARH,SARANGPUR                                         ,08:47.7
RABI,AGRICULTURE,Pulses,Lentil (Masur),"	Field Preparation	",Farmer needs information regarding how to control sucking pest in lentil   crop?,"Spray imidacloprid 17.8 SL (Admire, confidor 200 SC, 250 ml per hectare) 5-7 ml at 15 liter of water.",MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,17:55.0
RABI,AGRICULTURE,Others,Others,Weather,Farmer needs information regarding weather information for Rajgarh district Madhya pradesh state?,"Rajgarh (Madhya Pradesh) 1 – 3 Day Weather Forecast Summary: Mostly dry. Warm (max 27°C on Fri afternoon, min 14°C on Wed night). Wind will be generally light.",MADHYA PRADESH,RAJGARH,BIAORA                                            ,28:17.2
RABI,HORTICULTURE,Condiments and Spices,Coriander,Cultural Practices,Farmer want to know about variety of coriander crop?,"R C R-41,R C R-435,R C R-436,R C R-446,R C R-684 ,R C R-480,R C R-728,C S-6,A C R-1,J D-1,simpo s-33,pant haritma,G C-2(GUJRAT DHANIYA-2),KUMBHRAJ,HISAR SUGANDH",MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,56:53.4
RABI,HORTICULTURE,Condiments and Spices,Turmeric,Cultural Practices,Farmer wants to know information about sowing time of turmeric ?,The proper time of planting turmeric is from April and May.,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,24:17.3
RABI,AGRICULTURE,Others,Others,Government Schemes,farmer want to know information about govt. schemes of horticulture ?,recommended for to know about govt. schemes of horticulture  please contact rural horticulture extension officer ..,MADHYA PRADESH,RAJGARH,BIAORA                                            ,42:41.5
RABI,AGRICULTURE,Others,Others,Government Schemes,farmer want to know information about agriculture insurance.?,"For more information on agricultural insurance, contact your bank or contact at these numbers. (Toll Free) 18001030061",MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,45:50.4
RABI,HORTICULTURE,Fruits,Orange,"	Plant Protection	",Farmer wants to know information about leaf drop in orange ?,Spray the ferrous sulfate (0.5 percent) in orange plants or use ferrous sputum 200-250 grams / plant / year land.,MADHYA PRADESH,RAJGARH,KHILCHIPUR                                        ,57:55.8
RABI,HORTICULTURE,Vegetables,Bhindi(Okra/Ladysfinger),Vegetative Propagation and Tissue Culture,farmer want to know information about,"Varieties 
MDU 1, Arka Anamika, Arka Abhay and Parbhani Kranti

Hybrid
CO 3, CO BhH 1",MADHYA PRADESH,RAJGARH,KHILCHIPUR                                        ,35:13.4
RABI,HORTICULTURE,Condiments and Spices,Coriander,"	Plant Protection	",Farmer needs information regarding how to control sucking pest in coriander crop?,CYPERMETHRIN 10% EC  20-30 ml per pump,MADHYA PRADESH,RAJGARH,KHILCHIPUR                                        ,44:22.8
RABI,AGRICULTURE,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),"	Plant Protection	",How to control of fungal attack in  crop?,Recommended for Thiophanate methyl 70 % WP 30 gram and steptrocyclin 2 gram at 15 liter of water.,MADHYA PRADESH,RAJGARH,SARANGPUR                                         ,05:39.4
RABI,HORTICULTURE,Condiments and Spices,Garlic,"	Plant Protection	",Farmer want to know information about  How to control aphids in GARLIC crop?,Recommended for Spray Use Fipronil 5 % SC@ 20-25 ml per pump spray,MADHYA PRADESH,RAJGARH,BIAORA                                            ,26:50.5
RABI,AGRICULTURE,Others,Others,Government Schemes,farmer want to know information about complant for electricit?,recommended for to know information about complant for electricity please contact to cm help line 181,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,25:10.6
